date,symbol,series,prev close,open,high,low,last,close,vwap,volume,text_doc_index,text_sent_index,text_neg,text_neu,text_pos,text_compound,twitter_text_doc_index,twitter_text_sent_index,twitter_text_neg,twitter_text_neu,twitter_text_pos,twitter_text_compound,close_14_ema_x,close_14_ema_y,Text_Dominant_Topic,Text_Perc_Contribution,TWT_Dominant_Topic,TWT_Perc_Contribution
27/05/21,SBIN,EQ,413.55,413.7,429.1,412,426.8,425.2,419.8,73392997,0,0,0,0,0,0,1045,1540,2.2,46.305,7.498,11.5272,392.0267118,392.0267118,0,0,4,0.8353
28/05/21,SBIN,EQ,425.2,430.5,433.65,420.05,422,422.05,426.46,65137568,0,0,0,0,0,0,1046,595,1.072,29.931,3.997,9.8788,396.0298169,396.0298169,0,0,4,0.8515
31/05/21,SBIN,EQ,422.05,421,426,418,424.5,424.35,422.9,38291043,303,0,0,0.804,0.196,0.5267,1047,136,0.33,14.519,2.151,4.0935,399.8058413,399.8058413,4,0.7933,4,0.7829
01/06/21,SBIN,EQ,424.35,426.05,435.35,425.6,432.55,432.55,430.82,59299647,0,0,0,0,0,0,1048,666,1.284,32.477,3.237,8.6972,404.1717292,404.1717292,0,0,4,0.8428
02/06/21,SBIN,EQ,432.55,430.8,437.95,429.15,437.2,437.25,434.97,38657806,304,0,0,0.934,0.066,0.2263,1049,1770,1.556,53.1,5.343,9.9394,408.5821653,408.5821653,4,0.4164,4,0.8913
03/06/21,SBIN,EQ,437.25,437,441.95,433.5,439.05,439.65,437.3,38909199,0,0,0,0,0,0,1050,153,0.468,15.293,2.24,5.2439,412.7245432,412.7245432,0,0,4,0.8169
04/06/21,SBIN,EQ,439.65,437.5,441.9,431.75,434.3,433.6,436.25,36898769,0,0,0,0,0,0,1051,105,1.088,12.823,1.092,2.5082,415.5079375,415.5079375,0,0,4,0.8196
07/06/21,SBIN,EQ,433.6,435.1,437.4,430.8,431.3,432.25,434.78,20201197,0,0,0,0,0,0,1052,55,0.486,9.523,0.992,3.0306,417.7402125,417.7402125,0,0,4,0.787
08/06/21,SBIN,EQ,432.25,432.25,432.5,424,427.4,427.2,427.47,31113823,0,0,0,0,0,0,1053,190,1.175,17.697,1.128,1.3727,419.0015175,419.0015175,0,0,4,0.8543
09/06/21,SBIN,EQ,427.2,427.5,432.3,418.2,421.95,421.45,426.58,27784834,0,0,0,0,0,0,1054,153,1.217,14.834,1.951,5.0774,419.3279818,419.3279818,0,0,4,0.8654
10/06/21,SBIN,EQ,421.45,424.9,433.3,422.4,432.4,432.25,428.67,27397712,0,0,0,0,0,0,1055,153,0.216,16.2,1.582,6.7012,421.0509176,421.0509176,0,0,4,0.8667
11/06/21,SBIN,EQ,432.25,434.85,435.5,425.25,429.4,429.6,430.04,26831924,0,0,0,0,0,0,1056,190,0.445,16.827,2.728,4.3368,422.1907952,422.1907952,0,0,4,0.8524
14/06/21,SBIN,EQ,429.6,427,432.45,416.7,430,430.35,424.94,30106015,305,0,0,0.844,0.156,0.5859,1057,105,0.806,12.78,1.413,1.6859,423.2786892,423.2786892,4,0.7985,4,0.7904
15/06/21,SBIN,EQ,430.35,429.2,432.8,428,429.2,429.5,430.4,16413658,306,0,0,0.86,0.14,0.4767,1058,210,0.639,17.83,2.53,4.2966,424.1081973,424.1081973,4,0.6671,4,0.8623
16/06/21,SBIN,EQ,429.5,428,432.75,425,425.6,425.95,428.25,19701175,0,0,0,0,0,0,1059,91,0.999,10.986,2.019,4.7074,424.353771,424.353771,0,0,4,0.7334
17/06/21,SBIN,EQ,425.95,421,425.95,416.6,419.7,420.25,421.98,23048331,0,0,0,0,0,0,1060,435,0.996,26.568,2.437,5.3111,423.8066015,423.8066015,0,0,4,0.8378
18/06/21,SBIN,EQ,420.25,423.9,423.9,402.65,414.5,412.9,410.77,45748727,307,0,0,0.818,0.182,0.6124,1061,528,1.87,27.922,3.209,6.9129,422.352388,422.352388,4,0.4532,4,0.8121
21/06/21,SBIN,EQ,412.9,406.35,421,400.5,419.1,419.75,411.51,33128978,0,0,0,0,0,0,1062,990,1.114,40.426,3.46,4.7423,422.0054029,422.0054029,0,0,4,0.8186
22/06/21,SBIN,EQ,419.75,423,425.45,417.3,418.25,418.65,422.18,28442965,308,1,0,1.746,0.254,0.6249,1063,435,1.519,25.881,2.601,3.6332,421.5580159,421.5580159,4,0.4832,4,0.8146
23/06/21,SBIN,EQ,418.65,421.1,424.75,415,418.8,418.85,420.54,27564829,0,0,0,0,0,0,1064,300,2.032,20.311,2.659,4.3719,421.1969471,421.1969471,0,0,4,0.8697
24/06/21,SBIN,EQ,418.85,420.35,422.75,416.3,418.25,417.2,419.42,19214547,0,0,0,0,0,0,1065,253,0.558,20.51,1.932,5.0701,420.6640208,420.6640208,0,0,4,0.7756
25/06/21,SBIN,EQ,417.2,421,431,419.05,428.65,428.8,426.03,29886797,309,0,0,0.955,0.045,0.128,1066,325,0.814,21.533,3.655,8.124,421.748818,421.748818,4,0.7059,4,0.8112
28/06/21,SBIN,EQ,428.8,430.7,433.15,424.55,426.45,426.75,427.91,29370660,0,0,0,0,0,0,1067,210,0.84,18.392,1.768,4.6093,422.4156423,422.4156423,0,0,4,0.8427
29/06/21,SBIN,EQ,426.75,427.5,428.95,420.55,421.4,421.5,423.98,22275961,0,0,0,0,0,0,1068,21,0.143,6.319,0.538,2.5687,422.2935567,422.2935567,0,0,4,0.8247
30/06/21,SBIN,EQ,421.5,423,424.9,418.3,419,419.2,422.01,18337773,0,0,0,0,0,0,1069,21,0.212,6.222,0.566,2.1587,421.8810824,421.8810824,0,0,4,0.7766
01/07/21,SBIN,EQ,419.2,420.3,423.7,417.15,421.2,420.4,420.97,16161469,0,0,0,0,0,0,1070,253,0.539,20.735,1.726,4.5535,421.6836048,421.6836048,0,0,4,0.8609
02/07/21,SBIN,EQ,420.4,420.3,425.4,419,424.8,424.4,422.72,16423811,0,0,0,0,0,0,1071,55,0.279,9.529,1.19,4.1174,422.0457908,422.0457908,0,0,4,0.868
05/07/21,SBIN,EQ,424.4,426.5,434.5,424.25,433.7,432.65,428.55,16483761,0,0,0,0,0,0,1072,153,0.827,14.855,2.318,7.1431,423.4596854,423.4596854,0,0,4,0.8131
06/07/21,SBIN,EQ,432.65,431.7,436.5,428.2,429.3,429.75,433.45,20195278,0,0,0,0,0,0,1073,105,0.282,11.7,3.02,5.6474,424.298394,424.298394,0,0,4,0.8447
07/07/21,SBIN,EQ,429.75,429.35,434,427.55,433,432.85,431,14473774,0,0,0,0,0,0,1074,190,0.298,18.571,1.132,1.3658,425.4386081,425.4386081,0,0,4,0.8427
08/07/21,SBIN,EQ,432.85,432.8,435.4,422.1,424.5,424.45,429.03,21433043,310,0,0.12,0.669,0.21,0.5719,1075,55,0.269,9.53,1.202,2.7363,425.3067937,425.3067937,4,0.8867,4,0.8302
09/07/21,SBIN,EQ,424.45,425,427.5,421.05,423.8,423.75,423.87,16844494,0,0,0,0,0,0,1076,28,0.158,7.239,0.603,2.2613,425.0992212,425.0992212,0,0,4,0.8833
12/07/21,SBIN,EQ,423.75,426.5,430.25,424.6,427.6,427.45,427.88,12886781,0,0,0,0,0,0,1077,78,0.358,11.201,1.442,2.8046,425.4126584,425.4126584,0,0,4,0.8737
13/07/21,SBIN,EQ,427.45,430,431.8,428.3,428.85,429.1,429.95,12831125,0,0,0,0,0,0,1078,105,0.091,13.713,1.196,2.7582,425.9043039,425.9043039,0,0,4,0.8077
14/07/21,SBIN,EQ,429.1,429,432.3,426.4,431.2,431.05,429.74,12767351,0,0,0,0,0,0,1079,10,0.467,4.473,0.06,-0.9692,426.5903967,426.5903967,0,0,4,0.7399
15/07/21,SBIN,EQ,431.05,432.7,432.95,429.65,431.65,431.7,431.53,11030732,0,0,0,0,0,0,1080,105,0.84,13.07,1.09,0.8782,427.2716772,427.2716772,0,0,4,0.8021
16/07/21,SBIN,EQ,431.7,432,432.5,427.45,430.6,430,429.67,8713863,0,0,0,0,0,0,1081,6,0.229,3.272,0.497,2.1369,427.6354536,427.6354536,0,0,4,0.8257
19/07/21,SBIN,EQ,430,423.4,429.45,418.85,428.5,427.9,426.05,14426686,311,0,0,0.934,0.066,0.296,1082,36,0.453,7.335,1.212,2.296,427.6707264,427.6707264,4,0.7812,4,0.811
20/07/21,SBIN,EQ,427.9,427,427,418.9,421,420.9,422.47,14623321,312,0,0,1,0,0,1083,45,1.003,7.929,1.068,0.8904,426.7679629,426.7679629,4,0.7578,4,0.8242
22/07/21,SBIN,EQ,420.9,425.55,426.7,420.9,422.25,422.05,424.24,11799761,0,0,0,0,0,0,1084,28,0.235,6.771,0.993,1.7887,426.1389012,426.1389012,0,0,4,0.8157
23/07/21,SBIN,EQ,422.05,422.9,429.95,419.5,428.5,428.9,424.32,17704661,0,0,0,0,0,0,1085,28,0.152,7.605,0.242,-0.0037,426.5070477,426.5070477,0,0,4,0.6836
26/07/21,SBIN,EQ,428.9,427.8,427.8,422.3,422.85,423.3,424.32,14037519,0,0,0,0,0,0,1086,66,0.57,10.581,0.849,0.861,426.0794413,426.0794413,0,0,4,0.8152
27/07/21,SBIN,EQ,423.3,424.15,433.25,424,429.2,429.95,430,24119619,0,0,0,0,0,0,1087,325,1.081,23.611,1.308,1.6299,426.5955158,426.5955158,0,0,4,0.8581
28/07/21,SBIN,EQ,429.95,430,430.5,421.05,424.8,425.5,424.98,17636515,0,0,0,0,0,0,1088,136,0.698,15.158,1.144,1.7214,426.449447,426.449447,0,0,4,0.859
29/07/21,SBIN,EQ,425.5,426,443.6,425.5,443.1,441.55,435.48,35263606,0,0,0,0,0,0,1089,1485,1.19,48.982,4.828,14.1409,428.4628541,428.4628541,0,0,4,0.8474
30/07/21,SBIN,EQ,441.55,441.5,444.4,430.7,432.2,431.8,434.61,35196813,0,0,0,0,0,0,1090,703,1.177,31.711,5.112,7.6341,428.9078069,428.9078069,0,0,4,0.8624
02/08/21,SBIN,EQ,431.8,434.75,436.7,431.8,434.35,434.9,434.63,16926025,313,0,0,1,0,0,1091,210,0.956,16.877,3.167,5.216,429.706766,429.706766,4,0.8085,4,0.8544
03/08/21,SBIN,EQ,434.9,434.95,447.9,433.6,446,446.5,441.77,40922962,0,0,0,0,0,0,1092,2415,1.501,59.389,9.11,19.9326,431.9458638,431.9458638,0,0,4,0.8578
04/08/21,SBIN,EQ,446.5,448.65,467.45,441.5,456.15,456.95,455.02,129761158,314,1,0.193,1.635,0.172,-0.0363,1093,7140,3.11,102.993,13.898,33.2775,435.2797487,435.2797487,13,0.7935,4,0.8526
05/08/21,SBIN,EQ,456.95,461,462.5,438.4,441.95,441.85,447.34,58595639,0,0,0,0,0,0,1094,630,2.815,29.861,3.324,2.7501,436.1557822,436.1557822,0,0,4,0.8758
06/08/21,SBIN,EQ,441.85,443.7,447,434,437.2,435.65,439.14,38236066,0,0,0,0,0,0,1095,171,0.623,16.11,2.269,4.055,436.0883445,436.0883445,0,0,4,0.8629
09/08/21,SBIN,EQ,435.65,437.9,441.8,431,433.9,433.4,436.36,22196404,0,0,0,0,0,0,1096,45,0.312,9.076,0.613,1.8378,435.7298986,435.7298986,0,0,4,0.7964
10/08/21,SBIN,EQ,433.4,434.4,436.4,421.7,426.25,426.45,428.74,27794251,0,0,0,0,0,0,1097,528,0.959,28.694,3.349,6.3293,434.4925788,434.4925788,0,0,4,0.8621
11/08/21,SBIN,EQ,426.45,429.8,432.9,423.15,428.3,428.05,427.76,23827946,315,0,0,1,0,0,1098,10,0.456,4.052,0.491,0.652,433.6335683,433.6335683,4,0.8846,4,0.8632
12/08/21,SBIN,EQ,428.05,430,430.45,425,427.6,427.15,427.18,16847144,0,0,0,0,0,0,1099,120,0.282,14.786,0.932,2.9626,432.7690925,432.7690925,0,0,4,0.8394
13/08/21,SBIN,EQ,427.15,427.6,432.25,425,430.75,431.2,428.35,20908992,0,0,0,0,0,0,1100,55,0.709,9.508,0.783,2.4237,432.5598802,432.5598802,0,0,4,0.8324
16/08/21,SBIN,EQ,431.2,430,434,424,424.2,424.85,427.58,17608693,0,0,0,0,0,0,1101,171,0.619,16.812,1.568,2.254,431.5318962,431.5318962,0,0,4,0.8491
17/08/21,SBIN,EQ,424.85,424.85,425.85,415.25,420.95,421.5,420.55,22957877,0,0,0,0,0,0,1102,171,0.555,17.06,1.384,4.1726,430.19431,430.19431,0,0,4,0.8222
18/08/21,SBIN,EQ,421.5,422.15,424.35,418,418.9,419.7,421.3,17668574,0,0,0,0,0,0,1103,36,0.226,8.08,0.695,2.1741,428.7950687,428.7950687,0,0,4,0.8258
20/08/21,SBIN,EQ,419.7,415,417.35,405.15,406,406.7,411.06,25541790,0,0,0,0,0,0,1104,36,0.866,7.644,0.489,-0.0688,425.8490595,425.8490595,0,0,4,0.8276
23/08/21,SBIN,EQ,406.7,411.1,413,401.25,408.6,409.5,408.45,26559937,0,0,0,0,0,0,1105,190,1.573,15.572,2.855,3.3116,423.6691849,423.6691849,0,0,4,0.8275
24/08/21,SBIN,EQ,409.5,409.5,418.75,408.2,417.05,417.6,415.09,19012313,0,0,0,0,0,0,1106,253,0.803,18.285,3.911,8.2332,422.8599603,422.8599603,0,0,4,0.8231
25/08/21,SBIN,EQ,417.6,419,421.3,414.3,416.15,416.25,417.37,16410980,0,0,0,0,0,0,1107,45,0.763,8.278,0.959,1.7515,421.9786322,421.9786322,0,0,4,0.8415
26/08/21,SBIN,EQ,416.25,414.5,415.8,410,410.35,410.75,412.61,15897679,0,0,0,0,0,0,1108,78,0.532,9.643,2.825,3.0709,420.4814813,420.4814813,0,0,4,0.7938
27/08/21,SBIN,EQ,410.75,410.35,414.35,407.5,411.5,412.45,411.43,15090541,0,0,0,0,0,0,1109,6,0.187,3.644,0.168,-0.2879,419.4106171,419.4106171,0,0,4,0.8647
30/08/21,SBIN,EQ,412.45,414.4,423.3,413.5,422.9,422.7,419.59,20308691,0,0,0,0,0,0,1110,105,0.536,12.75,1.715,4.5533,419.8492015,419.8492015,0,0,4,0.7388
31/08/21,SBIN,EQ,422.7,423.85,427,418.7,425.6,426.05,423.86,26262421,0,0,0,0,0,0,1111,6,0.229,3.354,0.418,1.8522,420.6759746,420.6759746,0,0,4,0.8307
01/09/21,SBIN,EQ,426.05,427.5,432.55,425.15,428.65,429.9,429.49,18776721,0,0,0,0,0,0,1112,231,1.798,18.353,1.849,3.6719,421.9058447,421.9058447,0,0,4,0.8598
02/09/21,SBIN,EQ,429.9,431.4,433.5,427.75,429.6,429.75,430.31,14372717,316,0,0,0.972,0.028,0.1027,1113,21,0.251,5.994,0.756,2.3012,422.951732,422.951732,4,0.6467,4,0.7677
03/09/21,SBIN,EQ,429.75,431.25,434.3,428.2,430.65,431.4,431.22,14233624,0,0,0,0,0,0,1114,45,0.346,9.167,0.486,0.7349,424.0781678,424.0781678,0,0,4,0.8232
06/09/21,SBIN,EQ,431.4,432,433.85,430.05,431,431.05,431.6,10694099,0,0,0,0,0,0,1115,28,0.502,7,0.497,0.6065,425.0077454,425.0077454,0,0,4,0.8816
07/09/21,SBIN,EQ,431.05,431.05,431.7,425.1,428,429.1,428.45,14928735,0,0,0,0,0,0,1116,1,0.064,1.81,0.125,0.5493,425.5533793,425.5533793,0,0,4,0.787
08/09/21,SBIN,EQ,429.1,429,435.4,427.35,431.7,431.35,432.35,22817464,317,1,0,1.711,0.289,0.743,1117,55,0.234,9.474,1.291,2.8865,426.3262621,426.3262621,4,0.7395,4,0.9083
09/09/21,SBIN,EQ,431.35,430.25,433.8,430,432.2,432.3,431.98,9662128,0,0,0,0,0,0,1118,3,0.412,2.46,0.128,-1.0459,427.1227605,427.1227605,0,0,4,0.8824
13/09/21,SBIN,EQ,432.3,430.1,433.8,428.8,432.95,432.85,431.52,9567921,0,0,0,0,0,0,1119,66,0.416,11.178,0.408,0.8536,427.8863924,427.8863924,0,0,4,0.8565
14/09/21,SBIN,EQ,432.85,435,436.75,432.25,432.95,433,434.37,9981562,0,0,0,0,0,0,1120,15,0.189,5.262,0.549,2.5697,428.5682068,428.5682068,0,0,4,0.8244
15/09/21,SBIN,EQ,433,433,445,431.45,444.2,443.85,439.44,22181568,318,0,0,0.806,0.194,0.3818,1121,465,0.704,26.69,3.607,8.3147,430.6057792,430.6057792,4,0.4936,4,0.8093
16/09/21,SBIN,EQ,443.85,444.85,466.1,442.75,465,463.7,455.79,42637448,0,0,0,0,0,0,1122,666,0.443,32.712,3.844,14.1987,435.018342,435.018342,0,0,4,0.8454
17/09/21,SBIN,EQ,463.7,468,471.9,450.35,453.25,454.1,459.32,41529478,0,0,0,0,0,0,1123,171,0.459,16.329,2.212,5.4255,437.562563,437.562563,0,0,4,0.806
20/09/21,SBIN,EQ,454.1,449.4,453.5,435.65,436.9,437.45,444.85,18376916,0,0,0,0,0,0,1124,105,0.748,13.193,1.06,-0.6838,437.5475546,437.5475546,0,0,4,0.8202
21/09/21,SBIN,EQ,437.45,440.15,441.35,432.65,439.55,438.8,436.88,17279588,0,0,0,0,0,0,1125,28,0.207,6.708,1.085,4.2734,437.7145474,437.7145474,0,0,4,0.8462
22/09/21,SBIN,EQ,438.8,438.9,442.8,436.1,439.9,438.85,439.41,14321143,0,0,0,0,0,0,1126,78,0.873,10.476,1.652,2.1611,437.865941,437.865941,0,0,4,0.8245
23/09/21,SBIN,EQ,438.85,442.4,451.15,442.05,450,449.8,448.38,20516770,0,0,0,0,0,0,1127,21,0.032,6.346,0.623,2.2175,439.4571489,439.4571489,0,0,4,0.7384
24/09/21,SBIN,EQ,449.8,451.1,451.9,440,440.65,440.75,443.93,10731274,0,0,0,0,0,0,1128,45,0.416,8.655,0.929,1.7179,439.629529,439.629529,0,0,4,0.9048
27/09/21,SBIN,EQ,440.75,444.9,450.55,442.25,446,446.6,447.06,11746892,0,0,0,0,0,0,1129,66,0.233,10.633,1.133,5.0831,440.5589252,440.5589252,0,0,4,0.7947
28/09/21,SBIN,EQ,446.6,449.2,455.8,439.6,444.65,444.9,448.31,19241170,0,0,0,0,0,0,1130,120,0.762,13.385,1.853,4.1828,441.1377352,441.1377352,0,0,4,0.834
29/09/21,SBIN,EQ,444.9,441.85,462.3,439.1,459.7,460,455.43,38635938,0,0,0,0,0,0,1131,351,0.582,24.742,1.677,3.0881,443.6527038,443.6527038,0,0,4,0.8159
30/09/21,SBIN,EQ,460,459.95,464.9,451.4,453,453,456.78,26530369,319,0,0,0.777,0.223,0.802,1132,105,0.579,12.447,1.974,4.5541,444.89901,444.89901,4,0.7524,4,0.7769
01/10/21,SBIN,EQ,453,448.5,455.55,443.8,452,451.65,451.04,14777309,0,0,0,0,0,0,1133,45,0.727,8.299,0.974,3.3836,445.799142,445.799142,0,0,4,0.852
04/10/21,SBIN,EQ,451.65,453.8,464.4,451.6,462.5,463.15,459.53,16246765,0,0,0,0,0,0,1134,210,1.543,17.307,2.152,3.5382,448.1125897,448.1125897,0,0,4,0.8141
05/10/21,SBIN,EQ,463.15,462,469,458.7,463.7,464.7,462.56,16487568,320,1,0,1.751,0.249,0.6486,1135,190,0.3,17.882,1.819,6.1623,450.3242444,450.3242444,4,0.7822,4,0.8714
06/10/21,SBIN,EQ,464.7,465,471,453.65,456.85,457.2,462.34,19056690,321,0,0,0.94,0.06,0.3818,1136,55,0.633,8.867,1.501,3.4649,451.2410118,451.2410118,4,0.6557,4,0.8083
07/10/21,SBIN,EQ,457.2,462.1,464,457.1,458.8,457.9,460.4,9984651,322,1,0.313,1.564,0.123,-0.7224,1137,28,0.321,7.422,0.257,-0.2769,452.1288769,452.1288769,4,0.7837,4,0.7697
08/10/21,SBIN,EQ,457.9,461.9,464,454.25,460.05,458,458.23,16521128,0,0,0,0,0,0,1138,45,0.284,9.048,0.668,1.5483,452.9116933,452.9116933,0,0,4,0.7316
11/10/21,SBIN,EQ,458,460,474.95,458.65,470,469.25,467.63,20686981,0,0,0,0,0,0,1139,276,0.885,21.105,2.009,6.9169,455.0901342,455.0901342,0,0,4,0.8827
12/10/21,SBIN,EQ,469.25,470,484.4,468.1,483,483,477.21,33763609,323,0,0,0.945,0.055,0.2023,1140,1540,0.826,50.837,4.337,14.8965,458.8114497,458.8114497,4,0.5556,4,0.8538
13/10/21,SBIN,EQ,483,486.15,486.15,478,480.3,481.7,482.03,17638983,0,0,0,0,0,0,1141,325,0.105,23.369,2.525,8.4095,461.8632564,461.8632564,0,0,4,0.7834
14/10/21,SBIN,EQ,481.7,482,493.9,482,489,490.6,489.36,23431826,0,0,0,0,0,0,1142,66,0.04,11.148,0.812,3.0315,465.6948222,465.6948222,0,0,4,0.8443
18/10/21,SBIN,EQ,490.6,494,501,491.7,496.95,497.95,496.52,20084248,0,0,0,0,0,0,1143,496,0.897,28.63,2.474,5.2172,469.9955126,469.9955126,0,0,4,0.8738
19/10/21,SBIN,EQ,497.95,500.35,504.2,483.25,488.7,488.2,496.47,20645100,324,0,0.192,0.808,0,-0.765,1144,276,1.539,21.018,1.442,1.1512,472.4227776,472.4227776,4,0.7621,4,0.8193
20/10/21,SBIN,EQ,488.2,488.8,507.5,483.1,501.2,499.9,499.79,34080545,0,0,0,0,0,0,1145,528,0.841,28.528,3.631,10.49,476.0864072,476.0864072,0,0,4,0.8252
21/10/21,SBIN,EQ,499.9,504.9,506.5,491.75,504.45,502.95,500.34,20808243,0,0,0,0,0,0,1146,66,0.493,10.652,0.856,2.4147,479.6682196,479.6682196,0,0,4,0.859
22/10/21,SBIN,EQ,502.95,504.6,508.7,500,502.5,502.95,504.16,24080485,0,0,0,0,0,0,1147,120,0.319,14.254,1.427,2.9519,482.772457,482.772457,0,0,4,0.8002
25/10/21,SBIN,EQ,502.95,506.5,515.45,497.85,507.1,506.5,508.7,35619415,0,0,0,0,0,0,1148,561,2.857,27.614,3.529,6.002,485.9361294,485.9361294,0,0,4,0.8477
26/10/21,SBIN,EQ,506.5,507.6,518.2,507.6,512.75,512.55,513.42,21107457,325,0,0,0.81,0.19,0.6249,1149,136,0.293,15.06,1.645,6.094,489.4846455,489.4846455,4,0.6288,4,0.8135
27/10/21,SBIN,EQ,512.55,513.7,526.85,512.75,518,519.15,521.13,29463032,0,0,0,0,0,0,1150,136,0.168,15.44,1.392,5.2744,493.4400261,493.4400261,0,0,4,0.8433
28/10/21,SBIN,EQ,519.15,519.6,520.55,497.6,503.7,501.35,508.7,28140401,0,0,0,0,0,0,1151,231,0.534,19.694,1.772,2.4098,494.4946893,494.4946893,0,0,4,0.8414
29/10/21,SBIN,EQ,501.35,501.5,512.65,488.4,504,502.15,502.7,31355893,0,0,0,0,0,0,1152,66,1.119,9.84,1.042,0.6796,495.5153974,495.5153974,0,0,4,0.788
01/11/21,SBIN,EQ,502.15,508.5,516.95,501,515.3,515.7,509.46,20679604,0,0,0,0,0,0,1153,136,0.379,15.199,1.422,2.7235,498.2066777,498.2066777,0,0,4,0.8663
02/11/21,SBIN,EQ,515.7,514.8,525,512.05,522,521.7,519.23,26797820,0,0,0,0,0,0,1154,153,1.34,15.815,0.845,2.609,501.3391207,501.3391207,0,0,4,0.7263
03/11/21,SBIN,EQ,521.7,524,542.3,515.2,530.9,527.65,529.74,80775924,326,1,0.061,1.614,0.325,1.0071,1155,3160,3.751,67.822,8.427,15.8822,504.8472379,504.8472379,13,0.4369,4,0.864
04/11/21,SBIN,EQ,527.65,531.5,535.9,528.05,530.8,530.45,532.2,9796046,0,0,0,0,0,0,1156,78,0.588,9.979,2.433,4.1663,508.2609395,508.2609395,0,0,4,0.7646
08/11/21,SBIN,EQ,530.45,534.45,534.45,516.45,523.6,523.25,524.29,36802110,0,0,0,0,0,0,1157,406,1.811,25.068,2.123,4.6146,510.2594809,510.2594809,0,0,4,0.8065
09/11/21,SBIN,EQ,523.25,526.25,532,522.2,529,529.15,528.31,25451967,0,0,0,0,0,0,1158,36,0.516,7.464,1.02,2.8934,512.7782168,512.7782168,0,0,4,0.8303
10/11/21,SBIN,EQ,529.15,525.55,528.5,521.5,523.7,524.4,524.92,15805538,0,0,0,0,0,0,1159,3,0.08,2.752,0.168,0.3165,514.3277879,514.3277879,0,0,4,0.7761
11/11/21,SBIN,EQ,524.4,522.85,522.85,507.1,509.9,509.6,513.93,23086898,0,0,0,0,0,0,1160,105,2.038,12.07,0.891,-1.4667,513.6974162,513.6974162,0,0,4,0.812
12/11/21,SBIN,EQ,509.6,512,513,502.7,510.95,511.35,509,19836221,0,0,0,0,0,0,1161,28,0.045,7.378,0.576,2.3475,513.3844274,513.3844274,0,0,4,0.8684
15/11/21,SBIN,EQ,511.35,512.4,515.9,505.5,507.4,506.55,509.14,13328183,0,0,0,0,0,0,1162,91,1.087,12.363,0.551,-0.3153,512.4731704,512.4731704,0,0,4,0.8509
16/11/21,SBIN,EQ,506.55,507.4,507.4,493.5,494.25,495.1,499.96,19553216,0,0,0,0,0,0,1163,120,0.79,12.919,2.291,4.1808,510.1567477,510.1567477,0,0,4,0.8306
17/11/21,SBIN,EQ,495.1,493.85,505.4,491,497.6,498.15,500.32,20488483,0,0,0,0,0,0,1164,210,0.717,18.059,2.226,6.2678,508.555848,508.555848,0,0,4,0.8772
18/11/21,SBIN,EQ,498.15,499.1,506.2,492.3,503.35,503.8,500.73,22471070,0,0,0,0,0,0,1165,91,0.074,12.296,1.63,4.3389,507.9217349,507.9217349,0,0,4,0.7827
22/11/21,SBIN,EQ,503.8,506,506,477.5,487,486.4,489.05,28800269,0,0,0,0,0,0,1166,45,0.205,8.527,1.268,4.3572,505.0521703,505.0521703,0,0,4,0.8457
23/11/21,SBIN,EQ,486.4,485.25,495.4,480,492.8,493.05,490.18,20000371,0,0,0,0,0,0,1167,15,0.233,5.312,0.455,1.2364,503.4518809,503.4518809,0,0,4,0.8523
24/11/21,SBIN,EQ,493.05,495.8,500,489.05,490,493.15,496.27,13963769,0,0,0,0,0,0,1168,10,0.085,4.457,0.458,2.8014,502.0782968,502.0782968,0,0,4,0.7873
25/11/21,SBIN,EQ,493.15,490,495.45,486.3,492,490.55,491.77,12894211,0,0,0,0,0,0,1169,10,0.152,4.277,0.571,2.6424,500.5411905,500.5411905,0,0,4,0.8481
26/11/21,SBIN,EQ,490.55,486.25,487.9,467.1,470,470.5,475.02,26305817,0,0,0,0,0,0,1170,78,0.841,11.428,0.731,0.2727,496.5356985,496.5356985,0,0,4,0.8355
29/11/21,SBIN,EQ,470.5,470,477.75,454.3,466.2,465.1,467.79,22407465,327,0,0.119,0.881,0,-0.2263,1171,55,0.58,9.281,1.138,2.2218,492.344272,492.344272,4,0.7555,4,0.8394
30/11/21,SBIN,EQ,465.1,468,477.25,458,459.1,460.55,467.26,23026652,0,0,0,0,0,0,1172,28,0.023,7.25,0.727,2.5393,488.1050357,488.1050357,0,0,4,0.8312
01/12/21,SBIN,EQ,460.55,464.45,477.25,464,475.9,475.3,470.57,17156956,0,0,0,0,0,0,1173,325,0.878,21.995,3.128,6.5149,486.3976976,486.3976976,0,0,4,0.8421
02/12/21,SBIN,EQ,475.3,474.5,478.15,470.95,477.6,477,474.72,12962679,0,0,0,0,0,0,1174,136,0.985,14.193,1.823,3.0842,485.1446713,485.1446713,0,0,4,0.7983
03/12/21,SBIN,EQ,477,475.75,481.5,470.05,471.95,473.15,475.9,16653993,0,0,0,0,0,0,1175,21,0.357,6.051,0.592,1.4579,483.5453818,483.5453818,0,0,4,0.8128
06/12/21,SBIN,EQ,473.15,473.15,477,463.8,464.95,465.3,470.81,14353300,328,0,0,0.871,0.129,0.6478,1176,120,0.534,13.868,1.599,2.4352,481.1126642,481.1126642,3,0.3579,4,0.7718
07/12/21,SBIN,EQ,465.3,469.2,479.7,469.2,476.85,476.7,475.06,13644942,0,0,0,0,0,0,1177,21,0.337,5.594,1.069,1.7488,480.524309,480.524309,0,0,4,0.8049
