Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
2019-04-25,RELIANCE,EQ,1389.5,1389.1,1412.4,1362.6,1370.0,1372.4,1391.77,13929820
2019-04-26,RELIANCE,EQ,1372.4,1375.0,1395.95,1370.7,1392.0,1392.8,1383.98,6889444
2019-04-30,RELIANCE,EQ,1392.8,1396.4,1396.4,1366.8,1392.45,1392.8,1384.81,10217019
2019-05-02,RELIANCE,EQ,1392.8,1392.0,1413.9,1382.1,1403.1,1405.05,1402.33,8682505
2019-05-03,RELIANCE,EQ,1405.05,1407.95,1417.5,1402.65,1409.9,1408.85,1412.19,6510169
2019-05-06,RELIANCE,EQ,1408.85,1398.0,1402.8,1378.1,1382.95,1384.9,1392.39,7237910
2019-05-07,RELIANCE,EQ,1384.9,1394.8,1395.0,1340.2,1341.0,1343.5,1361.64,8877095
2019-05-08,RELIANCE,EQ,1343.5,1340.0,1340.0,1292.2,1297.75,1299.45,1313.1,14610543
2019-05-09,RELIANCE,EQ,1299.45,1288.8,1288.8,1251.75,1253.15,1256.45,1265.1,19507368
2019-05-10,RELIANCE,EQ,1256.45,1265.0,1277.7,1245.0,1245.75,1251.15,1263.56,11226831
2019-05-13,RELIANCE,EQ,1251.15,1247.9,1260.8,1227.5,1229.9,1232.05,1246.96,8047801
2019-05-14,RELIANCE,EQ,1232.05,1236.5,1269.35,1231.5,1267.0,1260.45,1252.66,13001004
2019-05-15,RELIANCE,EQ,1260.45,1273.0,1278.0,1250.6,1256.0,1256.9,1269.53,11163801
2019-05-16,RELIANCE,EQ,1256.9,1259.95,1271.9,1258.1,1269.2,1265.35,1264.7,6606652
2019-05-17,RELIANCE,EQ,1265.35,1267.0,1276.95,1252.0,1269.0,1267.4,1268.85,7898440
2019-05-20,RELIANCE,EQ,1267.4,1313.6,1337.7,1303.5,1328.55,1325.9,1319.23,12333937
2019-05-21,RELIANCE,EQ,1325.9,1332.2,1367.0,1330.05,1339.9,1339.8,1348.0,13872055
2019-05-22,RELIANCE,EQ,1339.8,1345.65,1359.7,1335.1,1344.0,1340.4,1345.18,11287400
2019-05-23,RELIANCE,EQ,1340.4,1372.0,1392.0,1325.0,1336.0,1333.9,1364.45,17722514
2019-05-24,RELIANCE,EQ,1333.9,1348.0,1353.8,1316.5,1338.0,1336.85,1334.73,10180759
2019-05-27,RELIANCE,EQ,1336.85,1337.1,1337.5,1307.0,1313.2,1310.65,1322.83,7349720
2019-05-28,RELIANCE,EQ,1310.65,1319.8,1334.8,1313.35,1330.0,1323.75,1323.88,19472659
2019-05-29,RELIANCE,EQ,1323.75,1321.0,1333.3,1304.15,1315.6,1313.05,1321.09,7112830
2019-05-30,RELIANCE,EQ,1313.05,1316.25,1342.0,1316.25,1330.0,1329.75,1329.55,10740841
2019-05-31,RELIANCE,EQ,1329.75,1337.9,1341.9,1320.2,1330.1,1330.15,1330.68,11760178
2019-06-03,RELIANCE,EQ,1330.15,1335.0,1367.25,1321.2,1364.0,1360.2,1344.47,8483610
2019-06-04,RELIANCE,EQ,1360.2,1357.45,1374.25,1348.1,1353.0,1351.65,1358.17,7059911
2019-06-06,RELIANCE,EQ,1351.65,1361.9,1361.9,1321.1,1326.15,1327.35,1335.47,7664319
2019-06-07,RELIANCE,EQ,1327.35,1325.95,1327.25,1305.6,1311.0,1314.9,1314.55,6730595
2019-06-10,RELIANCE,EQ,1314.9,1320.9,1327.0,1310.1,1320.5,1319.15,1319.5,5380148
2019-06-11,RELIANCE,EQ,1319.15,1321.85,1334.5,1318.0,1329.55,1329.15,1327.51,5253790
2019-06-12,RELIANCE,EQ,1329.15,1334.7,1338.4,1325.0,1333.2,1332.15,1332.57,4707716
2019-06-13,RELIANCE,EQ,1332.15,1330.0,1334.7,1308.65,1323.65,1327.25,1322.47,7171189
2019-06-14,RELIANCE,EQ,1327.25,1321.9,1325.0,1309.4,1320.0,1317.55,1316.01,6831331
2019-06-17,RELIANCE,EQ,1317.55,1320.0,1320.0,1278.5,1282.25,1282.3,1291.9,6815554
2019-06-18,RELIANCE,EQ,1282.3,1278.9,1287.95,1269.1,1278.5,1281.0,1279.9,7679193
2019-06-19,RELIANCE,EQ,1281.0,1286.9,1302.0,1262.6,1282.0,1277.35,1284.31,6625604
2019-06-20,RELIANCE,EQ,1277.35,1280.0,1300.0,1278.0,1299.9,1296.75,1288.38,4914012
2019-06-21,RELIANCE,EQ,1296.75,1295.95,1296.0,1275.55,1278.7,1279.5,1282.04,10623098
2019-06-24,RELIANCE,EQ,1279.5,1272.15,1276.45,1257.1,1261.85,1262.4,1264.03,5150998
2019-06-25,RELIANCE,EQ,1262.4,1258.9,1298.0,1254.25,1295.4,1295.85,1281.36,6842363
2019-06-26,RELIANCE,EQ,1295.85,1291.0,1304.6,1286.35,1291.9,1294.15,1295.88,5299942
2019-06-27,RELIANCE,EQ,1294.15,1293.15,1296.9,1271.0,1276.0,1274.15,1281.11,11385972
2019-06-28,RELIANCE,EQ,1274.15,1277.1,1282.85,1248.65,1254.0,1253.1,1261.89,8659721
2019-07-01,RELIANCE,EQ,1253.1,1258.05,1272.65,1246.45,1268.9,1268.85,1263.04,6162080
2019-07-02,RELIANCE,EQ,1268.85,1273.95,1281.0,1263.3,1279.0,1278.5,1272.92,4638751
2019-07-03,RELIANCE,EQ,1278.5,1282.9,1286.5,1275.05,1282.0,1282.55,1281.62,4026032
2019-07-04,RELIANCE,EQ,1282.55,1281.4,1291.0,1280.0,1284.0,1284.0,1285.9,4275148
2019-07-05,RELIANCE,EQ,1284.0,1285.1,1290.5,1260.0,1262.9,1263.35,1275.14,4995344
2019-07-08,RELIANCE,EQ,1263.35,1258.0,1268.1,1248.2,1252.5,1252.05,1256.53,6404544
2019-07-09,RELIANCE,EQ,1252.05,1248.95,1283.5,1245.5,1283.0,1280.1,1272.67,8016757
2019-07-10,RELIANCE,EQ,1280.1,1280.05,1289.35,1268.7,1277.1,1278.85,1277.53,5494315
2019-07-11,RELIANCE,EQ,1278.85,1287.0,1289.8,1279.3,1280.5,1281.55,1284.68,3935460
2019-07-12,RELIANCE,EQ,1281.55,1283.0,1300.0,1278.05,1278.55,1280.5,1292.37,7174054
2019-07-15,RELIANCE,EQ,1280.5,1285.0,1289.5,1270.35,1276.5,1276.1,1276.79,4873164
2019-07-16,RELIANCE,EQ,1276.1,1279.95,1294.9,1277.05,1292.1,1293.0,1285.92,4604019
2019-07-17,RELIANCE,EQ,1293.0,1294.3,1297.0,1280.0,1280.5,1281.85,1287.12,4334958
2019-07-18,RELIANCE,EQ,1281.85,1282.0,1286.4,1258.0,1264.9,1261.85,1269.25,5459896
2019-07-19,RELIANCE,EQ,1261.85,1268.2,1272.95,1242.7,1253.0,1249.0,1256.85,7468515
2019-07-22,RELIANCE,EQ,1249.0,1251.0,1284.5,1227.3,1278.1,1280.5,1262.08,13300153
2019-07-23,RELIANCE,EQ,1280.5,1285.0,1293.9,1260.4,1275.0,1273.55,1281.65,9287951
2019-07-24,RELIANCE,EQ,1273.55,1273.5,1278.8,1253.55,1260.0,1259.1,1261.14,6943982
2019-07-25,RELIANCE,EQ,1259.1,1264.0,1269.05,1227.0,1235.0,1231.5,1245.25,9968545
2019-07-26,RELIANCE,EQ,1231.5,1231.5,1242.5,1210.0,1217.0,1213.8,1222.79,9320481
2019-07-29,RELIANCE,EQ,1213.8,1216.9,1222.0,1205.1,1211.4,1210.95,1212.37,8058035
2019-07-30,RELIANCE,EQ,1210.95,1213.95,1220.0,1175.95,1177.6,1180.9,1199.24,9533344
2019-07-31,RELIANCE,EQ,1180.9,1175.75,1185.0,1162.4,1165.2,1166.25,1173.86,9705619
2019-08-01,RELIANCE,EQ,1166.25,1163.4,1188.2,1150.35,1185.75,1180.25,1163.85,10344862
2019-08-02,RELIANCE,EQ,1180.25,1175.7,1198.25,1162.1,1183.55,1184.35,1181.63,10865385
2019-08-05,RELIANCE,EQ,1184.35,1167.0,1167.0,1128.0,1141.0,1143.35,1143.81,13897461
2019-08-06,RELIANCE,EQ,1143.35,1134.75,1149.6,1122.0,1122.35,1128.3,1137.27,13288909
2019-08-07,RELIANCE,EQ,1128.3,1126.5,1138.55,1103.1,1104.4,1109.4,1118.77,11588879
2019-08-08,RELIANCE,EQ,1109.4,1108.35,1158.0,1095.3,1156.65,1152.35,1124.86,14262936
2019-08-09,RELIANCE,EQ,1152.35,1161.85,1175.5,1152.3,1161.0,1162.1,1166.33,10043949
2019-08-13,RELIANCE,EQ,1162.1,1233.15,1302.8,1226.0,1275.3,1274.75,1274.8,47923444
2019-08-14,RELIANCE,EQ,1274.75,1304.0,1304.45,1280.35,1288.0,1288.25,1292.12,14487137
2019-08-16,RELIANCE,EQ,1288.25,1291.2,1291.8,1273.0,1278.5,1278.0,1280.75,10047496
2019-08-19,RELIANCE,EQ,1278.0,1281.05,1296.8,1280.0,1290.0,1292.6,1289.52,7459859
2019-08-20,RELIANCE,EQ,1292.6,1289.8,1292.6,1272.6,1278.55,1275.95,1280.83,6843460
2019-08-21,RELIANCE,EQ,1275.95,1275.65,1278.65,1266.5,1271.05,1270.95,1271.42,4881553
2019-08-22,RELIANCE,EQ,1270.95,1270.95,1271.0,1238.9,1244.2,1246.75,1251.88,6414937
2019-08-23,RELIANCE,EQ,1246.75,1239.0,1284.0,1226.5,1276.0,1275.85,1258.18,9741262
2019-08-26,RELIANCE,EQ,1275.85,1294.0,1294.0,1259.0,1265.0,1266.8,1274.2,8778739
2019-08-27,RELIANCE,EQ,1266.8,1285.0,1285.0,1261.2,1274.35,1274.85,1272.49,12984396
2019-08-28,RELIANCE,EQ,1274.85,1273.75,1281.0,1256.05,1260.05,1263.3,1266.27,5305639
2019-08-29,RELIANCE,EQ,1263.3,1256.45,1260.25,1235.3,1242.05,1241.75,1247.45,8635974
2019-08-30,RELIANCE,EQ,1241.75,1245.5,1254.4,1221.0,1253.0,1248.55,1237.5,11308120
2019-09-03,RELIANCE,EQ,1248.55,1242.25,1243.0,1200.0,1200.45,1206.4,1222.13,8563009
2019-09-04,RELIANCE,EQ,1206.4,1200.55,1205.25,1186.05,1202.4,1201.15,1196.0,15063355
2019-09-05,RELIANCE,EQ,1201.15,1206.8,1213.2,1193.3,1193.4,1198.6,1202.7,10512763
2019-09-06,RELIANCE,EQ,1198.6,1203.0,1229.0,1195.25,1220.5,1222.5,1215.37,10600234
2019-09-09,RELIANCE,EQ,1222.5,1220.65,1233.0,1213.15,1221.7,1222.2,1224.14,5370758
2019-09-11,RELIANCE,EQ,1222.2,1222.5,1240.0,1222.5,1232.05,1234.4,1233.81,5544468
2019-09-12,RELIANCE,EQ,1234.4,1235.0,1240.45,1205.7,1211.5,1210.35,1222.41,5431139
2019-09-13,RELIANCE,EQ,1210.35,1212.0,1228.5,1206.9,1226.7,1225.6,1216.36,5919260
2019-09-16,RELIANCE,EQ,1225.6,1189.0,1219.1,1186.1,1210.6,1210.75,1205.64,9393731
2019-09-17,RELIANCE,EQ,1210.75,1211.0,1211.0,1193.5,1196.95,1197.45,1201.83,7150435
2019-09-18,RELIANCE,EQ,1197.45,1204.95,1216.3,1197.2,1209.0,1205.7,1205.99,6827281
2019-09-19,RELIANCE,EQ,1205.7,1207.85,1209.7,1172.65,1179.0,1179.05,1189.5,6293454
2019-09-20,RELIANCE,EQ,1179.05,1187.95,1269.9,1174.3,1254.35,1254.35,1238.4,22019674
2019-09-23,RELIANCE,EQ,1254.35,1274.15,1281.0,1235.0,1236.35,1239.2,1249.95,9879751
2019-09-24,RELIANCE,EQ,1239.2,1243.6,1298.8,1242.75,1277.5,1278.7,1282.47,15982067
2019-09-25,RELIANCE,EQ,1278.7,1284.0,1295.0,1268.85,1280.6,1279.55,1284.48,8316894
2019-09-26,RELIANCE,EQ,1279.55,1292.0,1298.8,1283.5,1296.5,1296.8,1293.25,8389212
2019-09-27,RELIANCE,EQ,1296.8,1292.5,1315.0,1284.0,1307.5,1309.05,1307.46,8712980
2019-09-30,RELIANCE,EQ,1309.05,1310.0,1335.75,1305.55,1333.4,1332.25,1322.09,11549746
2019-10-01,RELIANCE,EQ,1332.25,1337.0,1342.0,1293.3,1303.7,1304.9,1320.17,8192597
2019-10-03,RELIANCE,EQ,1304.9,1286.0,1314.7,1281.3,1311.6,1311.05,1305.35,6183107
2019-10-04,RELIANCE,EQ,1311.05,1319.9,1328.6,1303.85,1307.75,1308.1,1318.17,6853954
2019-10-07,RELIANCE,EQ,1308.1,1308.1,1320.8,1301.7,1308.9,1310.1,1312.08,4599818
2019-10-09,RELIANCE,EQ,1310.1,1308.7,1329.95,1292.5,1328.7,1324.75,1309.53,8040938
2019-10-10,RELIANCE,EQ,1324.75,1325.0,1369.0,1321.0,1360.15,1362.75,1356.95,16003744
2019-10-11,RELIANCE,EQ,1362.75,1363.7,1365.6,1336.55,1350.1,1352.6,1352.25,7587648
2019-10-14,RELIANCE,EQ,1352.6,1364.95,1364.95,1350.85,1356.9,1358.0,1358.27,6123412
2019-10-15,RELIANCE,EQ,1358.0,1362.5,1370.0,1354.3,1364.15,1364.15,1364.34,4422075
2019-10-16,RELIANCE,EQ,1364.15,1369.9,1379.65,1363.7,1374.5,1372.35,1371.43,8870701
2019-10-17,RELIANCE,EQ,1372.35,1375.0,1399.0,1372.0,1394.95,1396.5,1384.72,7332464
2019-10-18,RELIANCE,EQ,1396.5,1404.0,1427.9,1398.7,1416.0,1416.35,1416.38,12856410
2019-10-22,RELIANCE,EQ,1416.35,1425.0,1436.85,1403.35,1417.4,1414.15,1420.93,12703054
2019-10-23,RELIANCE,EQ,1414.15,1416.3,1425.95,1383.15,1394.0,1392.4,1403.41,8432964
2019-10-24,RELIANCE,EQ,1392.4,1401.0,1441.4,1386.55,1435.1,1436.45,1415.13,10351384
2019-10-25,RELIANCE,EQ,1436.45,1441.1,1441.45,1411.25,1428.25,1431.2,1426.02,6190013
2019-10-27,RELIANCE,EQ,1431.2,1441.0,1445.0,1430.0,1435.5,1434.25,1437.86,1378313
2019-10-29,RELIANCE,EQ,1434.25,1445.5,1480.0,1442.1,1470.1,1467.05,1465.55,11780494
2019-10-30,RELIANCE,EQ,1467.05,1480.0,1484.55,1460.3,1482.6,1479.1,1471.89,7470723
2019-10-31,RELIANCE,EQ,1479.1,1484.0,1489.65,1461.7,1465.1,1464.35,1471.86,8898168
2019-11-01,RELIANCE,EQ,1464.35,1455.0,1461.8,1441.0,1456.15,1456.9,1451.6,6356579
2019-11-04,RELIANCE,EQ,1456.9,1465.9,1471.0,1445.1,1460.65,1457.65,1456.28,6429329
2019-11-05,RELIANCE,EQ,1457.65,1463.1,1468.95,1441.0,1447.5,1447.3,1449.21,5799318
2019-11-06,RELIANCE,EQ,1447.3,1442.7,1446.45,1428.5,1433.0,1434.9,1436.25,6686289
2019-11-07,RELIANCE,EQ,1434.9,1435.0,1463.0,1432.2,1461.0,1458.6,1448.68,6438749
2019-11-08,RELIANCE,EQ,1458.6,1449.0,1459.65,1441.3,1446.0,1445.5,1448.5,5494844
2019-11-11,RELIANCE,EQ,1445.5,1439.1,1444.25,1422.55,1427.8,1427.8,1431.4,5192423
2019-11-13,RELIANCE,EQ,1427.8,1430.0,1475.9,1430.0,1469.1,1472.3,1460.74,11532364
2019-11-14,RELIANCE,EQ,1472.3,1476.0,1481.6,1455.8,1458.25,1462.75,1466.92,6518339
2019-11-15,RELIANCE,EQ,1462.75,1465.65,1486.8,1463.15,1466.8,1470.85,1476.84,7173674
2019-11-18,RELIANCE,EQ,1470.85,1472.65,1486.0,1455.4,1460.05,1459.2,1468.4,6435097
2019-11-19,RELIANCE,EQ,1459.2,1467.0,1514.9,1465.0,1511.55,1509.75,1496.45,13795569
2019-11-20,RELIANCE,EQ,1509.75,1555.05,1572.4,1543.2,1548.5,1547.65,1559.65,19904164
2019-11-21,RELIANCE,EQ,1547.65,1545.0,1556.0,1528.55,1540.5,1537.6,1538.44,6810577
2019-11-22,RELIANCE,EQ,1537.6,1542.1,1569.5,1537.6,1548.05,1546.5,1551.32,10218978
2019-11-25,RELIANCE,EQ,1546.5,1551.15,1564.8,1551.0,1562.0,1561.55,1559.1,6924313
2019-11-26,RELIANCE,EQ,1561.55,1568.1,1576.35,1556.0,1561.2,1560.25,1563.16,16152137
2019-11-27,RELIANCE,EQ,1560.25,1559.95,1575.5,1556.1,1575.1,1569.85,1564.27,4408336
2019-11-28,RELIANCE,EQ,1569.85,1572.65,1584.15,1563.95,1582.0,1580.3,1576.23,6284885
2019-11-29,RELIANCE,EQ,1580.3,1581.95,1581.95,1547.85,1553.0,1551.15,1558.76,8484822
2019-12-02,RELIANCE,EQ,1551.15,1600.0,1614.45,1577.0,1586.9,1586.5,1592.74,14275186
2019-12-03,RELIANCE,EQ,1586.5,1592.75,1594.0,1572.6,1582.0,1578.9,1580.07,5938786
2019-12-04,RELIANCE,EQ,1578.9,1573.0,1577.5,1533.75,1554.5,1552.7,1551.77,9594828
2019-12-05,RELIANCE,EQ,1552.7,1574.0,1579.75,1544.0,1551.0,1550.85,1561.41,9117022
2019-12-06,RELIANCE,EQ,1550.85,1553.0,1568.0,1541.1,1554.5,1554.9,1555.3,5982129
2019-12-09,RELIANCE,EQ,1554.9,1556.15,1577.4,1546.5,1572.95,1572.6,1565.26,5779807
2019-12-10,RELIANCE,EQ,1572.6,1572.05,1573.6,1554.15,1564.9,1561.95,1561.68,4650906
2019-12-11,RELIANCE,EQ,1561.95,1555.6,1574.5,1550.6,1561.0,1562.4,1560.15,5652698
2019-12-12,RELIANCE,EQ,1562.4,1570.25,1573.85,1556.65,1571.1,1568.2,1564.76,4720977
2019-12-13,RELIANCE,EQ,1568.2,1580.0,1590.0,1572.4,1584.05,1582.9,1580.61,5791522
2019-12-16,RELIANCE,EQ,1582.9,1592.0,1593.9,1564.35,1571.0,1566.6,1575.62,5436951
2019-12-17,RELIANCE,EQ,1566.6,1566.75,1579.0,1555.55,1567.0,1562.7,1564.71,9291724
2019-12-18,RELIANCE,EQ,1562.7,1563.0,1580.0,1562.0,1577.15,1575.85,1569.63,6739582
2019-12-19,RELIANCE,EQ,1575.85,1573.7,1614.9,1571.8,1613.0,1609.95,1595.68,9375484
2019-12-20,RELIANCE,EQ,1609.95,1615.0,1617.55,1596.1,1600.0,1599.1,1604.6,9724619
2019-12-23,RELIANCE,EQ,1599.1,1560.1,1577.55,1557.8,1570.95,1571.4,1567.33,11478429
2019-12-24,RELIANCE,EQ,1571.4,1568.9,1572.05,1542.5,1544.5,1546.45,1555.42,8251144
2019-12-26,RELIANCE,EQ,1546.45,1541.65,1552.95,1510.15,1515.8,1515.4,1527.47,13605737
2019-12-27,RELIANCE,EQ,1515.4,1527.0,1546.2,1521.3,1542.0,1542.35,1533.58,8081591
2019-12-30,RELIANCE,EQ,1542.35,1545.95,1547.65,1528.05,1546.25,1544.2,1538.15,7828402
2019-12-31,RELIANCE,EQ,1544.2,1542.0,1543.7,1508.05,1516.0,1514.05,1525.14,10150467
2020-01-01,RELIANCE,EQ,1514.05,1518.0,1527.1,1505.5,1511.8,1509.6,1515.23,6402372
2020-01-02,RELIANCE,EQ,1509.6,1512.0,1540.95,1512.0,1534.1,1535.3,1530.86,8096561
2020-01-03,RELIANCE,EQ,1535.3,1533.0,1541.65,1523.0,1536.0,1537.15,1532.73,9593498
2020-01-06,RELIANCE,EQ,1537.15,1520.0,1527.9,1498.0,1499.9,1501.5,1512.57,11209343
2020-01-07,RELIANCE,EQ,1501.5,1519.0,1534.5,1513.5,1526.95,1524.6,1523.12,7627191
2020-01-08,RELIANCE,EQ,1524.6,1515.0,1534.45,1510.0,1514.0,1513.15,1518.24,7336561
2020-01-09,RELIANCE,EQ,1513.15,1538.6,1550.0,1531.25,1549.5,1548.0,1541.76,6849606
2020-01-10,RELIANCE,EQ,1548.0,1551.9,1557.95,1539.65,1546.85,1547.65,1549.42,5704686
2020-01-13,RELIANCE,EQ,1547.65,1545.05,1558.7,1538.4,1539.85,1543.7,1548.94,8358090
2020-01-14,RELIANCE,EQ,1543.7,1540.0,1550.0,1521.85,1529.1,1529.4,1533.76,7230788
2020-01-15,RELIANCE,EQ,1529.4,1535.85,1539.9,1518.25,1524.1,1523.85,1526.75,7231393
2020-01-16,RELIANCE,EQ,1523.85,1529.0,1543.35,1528.0,1538.7,1537.9,1535.41,5873662
2020-01-17,RELIANCE,EQ,1537.9,1553.5,1584.95,1553.2,1581.0,1581.0,1573.0,13469708
2020-01-20,RELIANCE,EQ,1581.0,1609.0,1609.0,1526.4,1532.2,1532.35,1557.85,14878868
2020-01-21,RELIANCE,EQ,1532.35,1528.6,1545.85,1522.0,1535.0,1533.9,1535.68,8650831
2020-01-22,RELIANCE,EQ,1533.9,1544.0,1546.75,1531.1,1535.25,1533.35,1538.16,4719245
2020-01-23,RELIANCE,EQ,1533.35,1536.5,1541.95,1520.7,1529.6,1526.85,1528.79,5142088
2020-01-24,RELIANCE,EQ,1526.85,1527.0,1536.35,1518.55,1524.05,1521.55,1525.74,6687633
2020-01-27,RELIANCE,EQ,1521.55,1514.9,1524.45,1505.0,1508.0,1506.55,1513.43,6120429
2020-01-28,RELIANCE,EQ,1506.55,1508.6,1510.0,1463.6,1473.5,1471.75,1485.82,11215313
2020-01-29,RELIANCE,EQ,1471.75,1474.05,1494.4,1464.05,1480.0,1479.85,1479.34,11313297
2020-01-30,RELIANCE,EQ,1479.85,1479.0,1479.7,1440.0,1443.0,1443.75,1452.4,10241756
2020-01-31,RELIANCE,EQ,1443.75,1453.0,1453.25,1407.2,1410.0,1411.65,1425.75,15886673
2020-02-01,RELIANCE,EQ,1411.65,1405.3,1426.95,1371.1,1372.0,1383.35,1402.89,11022901
2020-02-03,RELIANCE,EQ,1383.35,1369.9,1399.95,1363.05,1386.0,1385.5,1380.77,14040626
2020-02-04,RELIANCE,EQ,1385.5,1400.0,1432.5,1397.8,1427.5,1426.4,1419.31,11604666
2020-02-05,RELIANCE,EQ,1426.4,1434.9,1452.8,1430.3,1446.3,1448.5,1442.46,8444823
2020-02-06,RELIANCE,EQ,1448.5,1454.1,1467.0,1440.1,1455.0,1457.8,1452.93,7103715
2020-02-07,RELIANCE,EQ,1457.8,1451.0,1452.35,1428.3,1432.0,1433.65,1437.06,5581641
2020-02-10,RELIANCE,EQ,1433.65,1428.0,1445.5,1410.45,1442.2,1435.6,1424.41,6922631
2020-02-11,RELIANCE,EQ,1435.6,1447.4,1466.2,1445.05,1454.5,1452.75,1457.22,6400245
2020-02-12,RELIANCE,EQ,1452.75,1456.15,1474.85,1455.0,1473.15,1470.3,1465.86,6187091
2020-02-13,RELIANCE,EQ,1470.3,1477.75,1477.75,1462.6,1470.45,1474.15,1470.71,6201763
2020-02-14,RELIANCE,EQ,1474.15,1477.25,1501.45,1453.1,1485.85,1487.6,1483.41,9704655
2020-02-17,RELIANCE,EQ,1487.6,1489.0,1506.15,1474.3,1478.5,1478.25,1487.62,6011340
2020-02-18,RELIANCE,EQ,1478.25,1475.9,1475.9,1457.4,1466.9,1467.4,1465.63,5086964
2020-02-19,RELIANCE,EQ,1467.4,1479.35,1506.45,1475.1,1504.5,1503.8,1497.34,6438918
2020-02-20,RELIANCE,EQ,1503.8,1497.0,1508.0,1483.8,1487.0,1485.95,1495.83,7722577
2020-02-24,RELIANCE,EQ,1485.95,1469.75,1477.0,1439.55,1447.1,1444.95,1462.78,9769743
2020-02-25,RELIANCE,EQ,1444.95,1451.4,1451.4,1410.0,1420.0,1416.4,1432.47,12684109
2020-02-26,RELIANCE,EQ,1416.4,1410.0,1412.35,1387.35,1389.5,1392.0,1399.83,13423661
2020-02-27,RELIANCE,EQ,1392.0,1388.0,1393.8,1369.0,1380.45,1386.25,1381.33,11454300
2020-02-28,RELIANCE,EQ,1386.25,1354.9,1357.0,1325.0,1327.0,1328.65,1338.96,17973847
2020-03-02,RELIANCE,EQ,1328.65,1355.1,1369.0,1301.1,1322.0,1316.15,1343.4,13486634
2020-03-03,RELIANCE,EQ,1316.15,1329.7,1353.9,1322.0,1346.35,1342.85,1339.28,12525809
2020-03-04,RELIANCE,EQ,1342.85,1352.0,1353.8,1307.9,1349.0,1339.7,1331.24,10105782
2020-03-05,RELIANCE,EQ,1339.7,1352.2,1357.95,1306.0,1309.9,1311.15,1327.07,13948324
2020-03-06,RELIANCE,EQ,1311.15,1270.0,1288.15,1241.1,1269.85,1271.0,1271.62,15422068
2020-03-09,RELIANCE,EQ,1271.0,1240.05,1241.0,1095.0,1104.5,1114.15,1143.56,40317808
2020-03-11,RELIANCE,EQ,1114.15,1108.0,1178.45,1108.0,1152.0,1153.55,1157.92,27237627
2020-03-12,RELIANCE,EQ,1153.55,1085.0,1101.0,1048.7,1059.0,1063.0,1076.2,25588170
2020-03-13,RELIANCE,EQ,1063.0,998.0,1140.0,942.4,1116.95,1105.3,1053.35,33509757
2020-03-16,RELIANCE,EQ,1105.3,1060.55,1079.7,1005.0,1012.2,1015.7,1046.83,17594729
2020-03-17,RELIANCE,EQ,1015.7,1047.25,1060.0,1003.2,1011.5,1008.0,1034.68,20777442
2020-03-18,RELIANCE,EQ,1008.0,1025.3,1035.9,961.0,976.45,968.5,992.19,20450497
2020-03-19,RELIANCE,EQ,968.5,920.1,967.0,892.2,917.7,917.7,918.86,28072062
2020-03-20,RELIANCE,EQ,917.7,939.5,1034.9,930.0,1028.0,1017.95,983.98,28967526
2020-03-23,RELIANCE,EQ,1017.95,916.2,950.0,875.65,891.0,884.05,899.32,18593713
2020-03-24,RELIANCE,EQ,884.05,930.0,970.0,895.8,946.0,943.4,934.85,20919322
2020-03-25,RELIANCE,EQ,943.4,963.8,1151.55,963.25,1074.0,1082.25,1053.49,33433126
2020-03-26,RELIANCE,EQ,1082.25,1095.8,1116.9,1042.35,1069.0,1066.2,1074.95,20912934
2020-03-27,RELIANCE,EQ,1066.2,1095.0,1107.3,1046.2,1067.95,1065.6,1070.06,19044644
2020-03-30,RELIANCE,EQ,1065.6,1040.6,1074.8,1020.0,1031.5,1030.45,1044.14,13820286
2020-03-31,RELIANCE,EQ,1030.45,1073.95,1129.8,1048.0,1100.0,1113.75,1093.37,20249909
2020-04-01,RELIANCE,EQ,1113.75,1122.25,1124.6,1045.2,1084.0,1080.45,1072.84,19017099
2020-04-03,RELIANCE,EQ,1080.45,1134.45,1134.45,1056.3,1088.0,1077.45,1077.52,18912044
2020-04-07,RELIANCE,EQ,1077.45,1102.1,1214.0,1100.0,1211.0,1206.1,1161.27,24859057
2020-04-08,RELIANCE,EQ,1206.1,1180.0,1229.0,1160.0,1197.0,1192.15,1194.6,22803774
2020-04-09,RELIANCE,EQ,1192.15,1214.0,1232.8,1193.0,1217.75,1219.95,1214.91,15101711
2020-04-13,RELIANCE,EQ,1219.95,1203.95,1215.0,1180.0,1192.5,1189.15,1191.64,10822871
2020-04-15,RELIANCE,EQ,1189.15,1197.05,1236.0,1143.0,1157.5,1149.85,1191.73,16147959
2020-04-16,RELIANCE,EQ,1149.85,1149.85,1187.45,1145.0,1170.0,1168.05,1172.19,17123533
2020-04-17,RELIANCE,EQ,1168.05,1216.0,1230.0,1192.65,1229.9,1224.0,1208.12,15209707
2020-04-20,RELIANCE,EQ,1224.0,1226.0,1257.0,1202.0,1248.1,1243.8,1228.75,16472339
2020-04-21,RELIANCE,EQ,1243.8,1210.0,1252.0,1164.0,1251.5,1237.35,1204.07,28057706
2020-04-22,RELIANCE,EQ,1237.35,1320.0,1384.9,1300.0,1359.0,1363.6,1341.48,65230894
2020-04-23,RELIANCE,EQ,1363.6,1367.35,1385.85,1353.3,1370.15,1370.9,1369.1,29928331
2020-04-24,RELIANCE,EQ,1370.9,1350.15,1494.95,1347.2,1425.8,1417.0,1431.67,61711388
